tweet_id,text,retweet_count,favorite_count,dog_breed,breed_conf,name,dogtionary_type,rating_numerator,rating_denominator,source,timestamp,expanded_urls,jpg_url
890006608113172480,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,7624,31166,samoyed,0.957979,Koda,unknown,13,10,iPhone,2017-07-26 00:31:25+00:00,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg
889880896479866881,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,5156,28268,french_bulldog,0.377417,Bruno,unknown,13,10,iPhone,2017-07-25 16:11:53+00:00,https://twitter.com/dog_rates/status/889880896479866881/photo/1,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg
889665388333682689,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,8538,38818,pembroke,0.966327,Unknown,puppo,13,10,iPhone,2017-07-25 01:55:32+00:00,https://twitter.com/dog_rates/status/889665388333682689/photo/1,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg
889638837579907072,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,4735,27672,french_bulldog,0.99165,Ted,unknown,12,10,iPhone,2017-07-25 00:10:02+00:00,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg
889531135344209921,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,2321,15359,golden_retriever,0.953442,Stuart,puppo,13,10,iPhone,2017-07-24 17:02:04+00:00,https://twitter.com/dog_rates/status/889531135344209921/photo/1,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg
889278841981685760,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,5637,25652,whippet,0.626152,Oliver,unknown,13,10,iPhone,2017-07-24 00:19:32+00:00,https://twitter.com/dog_rates/status/889278841981685760/video/1,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg
888917238123831296,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,4709,29611,golden_retriever,0.714719,Jim,unknown,12,10,iPhone,2017-07-23 00:22:39+00:00,https://twitter.com/dog_rates/status/888917238123831296/photo/1,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg
888804989199671297,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,4559,26080,golden_retriever,0.46976,Zeke,unknown,13,10,iPhone,2017-07-22 16:56:37+00:00,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg
888554962724278272,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,3732,20290,siberian_husky,0.700377,Ralphus,unknown,13,10,iPhone,2017-07-22 00:23:06+00:00,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg
888078434458587136,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,3653,22201,french_bulldog,0.995026,Gerald,unknown,12,10,iPhone,2017-07-20 16:49:33+00:00,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg
887705289381826560,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,5609,30779,basset,0.821664,Jeffrey,unknown,13,10,iPhone,2017-07-19 16:06:48+00:00,https://twitter.com/dog_rates/status/887705289381826560/photo/1,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg
887517139158093824,I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) https://t.co/20VrLAA8ba,12082,46959,unknown,0.130432,Unknown,unknown,14,10,iPhone,2017-07-19 03:39:09+00:00,https://twitter.com/dog_rates/status/887517139158093824/video/1,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg
887473957103951883,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,18781,69871,pembroke,0.809197,Canela,unknown,13,10,iPhone,2017-07-19 00:47:34+00:00,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg
887343217045368832,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,10737,34222,mexican_hairless,0.330741,Unknown,unknown,13,10,iPhone,2017-07-18 16:08:03+00:00,https://twitter.com/dog_rates/status/887343217045368832/video/1,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg
886983233522544640,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,8084,35859,chihuahua,0.793469,Maya,unknown,13,10,iPhone,2017-07-17 16:17:36+00:00,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg
886736880519319552,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b",3443,12306,kuvasz,0.309706,Mingus,unknown,13,10,iPhone,2017-07-16 23:58:41+00:00,"https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg
886680336477933568,This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA,4610,22798,unknown,0.738995,Derek,unknown,13,10,iPhone,2017-07-16 20:14:00+00:00,https://twitter.com/dog_rates/status/886680336477933568/photo/1,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg
886366144734445568,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,3316,21524,french_bulldog,0.999201,Roscoe,pupper,12,10,iPhone,2017-07-15 23:25:31+00:00,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg
886258384151887873,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,6523,28469,pug,0.943575,Waffles,unknown,13,10,iPhone,2017-07-15 16:17:19+00:00,https://twitter.com/dog_rates/status/886258384151887873/photo/1,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg
885984800019947520,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,7097,33382,blenheim_spaniel,0.972494,Jimbo,unknown,12,10,iPhone,2017-07-14 22:10:11+00:00,https://twitter.com/dog_rates/status/885984800019947520/photo/1,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg
885528943205470208,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,6683,36689,pug,0.369275,Maisey,unknown,13,10,iPhone,2017-07-13 15:58:47+00:00,https://twitter.com/dog_rates/status/885528943205470208/photo/1,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg
885518971528720385,I have a new hero and his name is Howard. 14/10 https://t.co/gzLHboL7Sk,3899,20788,unknown,0.0,Howard,unknown,14,10,iPhone,2017-07-13 15:19:09+00:00,https://twitter.com/4bonds2carbon/status/885517367337512960,not available
885167619883638784,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,4556,22367,malamute,0.8124819999999999,Unknown,unknown,13,10,iPhone,2017-07-12 16:03:00+00:00,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg
884925521741709313,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",16439,68152,italian_greyhound,0.259916,Earl,unknown,12,10,iPhone,2017-07-12 00:01:00+00:00,https://twitter.com/dog_rates/status/884925521741709313/photo/1,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg
884876753390489601,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,6096,28514,chow,0.822103,Lola,unknown,13,10,iPhone,2017-07-11 20:47:12+00:00,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg
884562892145688576,This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,5100,24765,pug,0.5464060000000001,Kevin,unknown,13,10,iPhone,2017-07-11 00:00:02+00:00,https://twitter.com/dog_rates/status/884562892145688576/photo/1,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg
884441805382717440,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",5856,27478,pembroke,0.993225,Unknown,unknown,14,10,iPhone,2017-07-10 15:58:53+00:00,https://twitter.com/dog_rates/status/884441805382717440/photo/1,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg
884247878851493888,OMG HE DIDN'T MEAN TO HE WAS JUST TRYING A LITTLE BARKOUR HE'S SUPER SORRY 13/10 WOULD FORGIVE IMMEDIATE https://t.co/uF3pQ8Wubj,21298,74423,unknown,0.0,Unknown,unknown,13,10,iPhone,2017-07-10 03:08:17+00:00,https://twitter.com/kaijohnson_19/status/883965650754039809,not available
884162670584377345,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,3128,20771,german_shepherd,0.707046,Yogi,doggo,12,10,iPhone,2017-07-09 21:29:42+00:00,https://twitter.com/dog_rates/status/884162670584377345/photo/1,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg
883838122936631299,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,3586,22349,doberman,0.610946,Noah,unknown,12,10,iPhone,2017-07-09 00:00:04+00:00,https://twitter.com/dog_rates/status/883838122936631299/photo/1,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg
883482846933004288,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948",10407,46860,golden_retriever,0.943082,Bella,unknown,5,10,iPhone,2017-07-08 00:28:19+00:00,"https://twitter.com/dog_rates/status/883482846933004288/photo/1,https://twitter.com/dog_rates/status/883482846933004288/photo/1",https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg
883360690899218434,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,3825,22986,chow,0.987997,Grizzwald,floofer,13,10,iPhone,2017-07-07 16:22:55+00:00,https://twitter.com/dog_rates/status/883360690899218434/photo/1,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg
882992080364220416,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,4122,24445,eskimo_dog,0.466778,Rusty,unknown,13,10,iPhone,2017-07-06 15:58:11+00:00,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg
882762694511734784,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,5134,28903,labrador_retriever,0.85005,Gus,pupper,12,10,iPhone,2017-07-06 00:46:41+00:00,https://twitter.com/dog_rates/status/882762694511734784/photo/1,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg
882627270321602560,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,6342,28382,pembroke,0.542982,Stanley,unknown,13,10,iPhone,2017-07-05 15:48:34+00:00,https://twitter.com/dog_rates/status/882627270321602560/photo/1,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg
882268110199369728,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,12118,45880,golden_retriever,0.762211,Alfy,unknown,13,10,iPhone,2017-07-04 16:01:23+00:00,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg
882045870035918850,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w",5203,29900,golden_retriever,0.949591,Koko,unknown,13,10,iPhone,2017-07-04 01:18:17+00:00,"https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1",https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg
881906580714921986,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,3533,24773,weimaraner,0.291539,Rey,unknown,12,10,iPhone,2017-07-03 16:04:48+00:00,https://twitter.com/dog_rates/status/881906580714921986/photo/1,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg
881666595344535552,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,11099,51522,saluki,0.529012,Gary,unknown,13,10,iPhone,2017-07-03 00:11:11+00:00,https://twitter.com/dog_rates/status/881666595344535552/photo/1,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg
881536004380872706,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",16570,50199,samoyed,0.281463,Puffie,pupper,14,10,iPhone,2017-07-02 15:32:16+00:00,https://twitter.com/dog_rates/status/881536004380872706/video/1,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg
881268444196462592,Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet https://t.co/cgwJwowTMC,5358,23501,unknown,0.473303,Elliot,unknown,12,10,iPhone,2017-07-01 21:49:04+00:00,https://twitter.com/dog_rates/status/881268444196462592/photo/1,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg
880935762899988482,This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking https://t.co/D0wb1GlKAt,2886,17346,unknown,0.251801,Louis,unknown,13,10,iPhone,2017-06-30 23:47:07+00:00,https://twitter.com/dog_rates/status/880935762899988482/photo/1,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg
880465832366813184,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,6546,29075,golden_retriever,0.913255,Bella,unknown,12,10,iPhone,2017-06-29 16:39:47+00:00,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg
880221127280381952,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,4436,27640,chihuahua,0.238525,Jesse,unknown,12,10,iPhone,2017-06-29 00:27:25+00:00,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg
880095782870896641,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,4533,28150,miniature_pinscher,0.120298,Unknown,unknown,11,10,iPhone,2017-06-28 16:09:20+00:00,https://twitter.com/dog_rates/status/880095782870896641/photo/1,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg
879862464715927552,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,3642,22667,basset,0.813507,Romeo,unknown,13,10,iPhone,2017-06-28 00:42:13+00:00,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg
879492040517615616,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,3323,23822,german_short-haired_pointer,0.479896,Bailey,unknown,12,10,iPhone,2017-06-27 00:10:17+00:00,https://twitter.com/dog_rates/status/879492040517615616/photo/1,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg
879415818425184262,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,45849,107956,english_springer,0.383404,Duddles,unknown,13,10,iPhone,2017-06-26 19:07:24+00:00,https://twitter.com/dog_rates/status/879415818425184262/video/1,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg
879376492567855104,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,3261,17099,labrador_retriever,0.663601,Jack,unknown,12,10,iPhone,2017-06-26 16:31:08+00:00,https://twitter.com/dog_rates/status/879376492567855104/photo/1,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg
879050749262655488,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet https://t.co/2mJCDEJWdD,4941,23022,unknown,0.311861,Steven,unknown,11,10,iPhone,2017-06-25 18:56:45+00:00,https://twitter.com/dog_rates/status/879050749262655488/photo/1,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg
879008229531029506,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,2812,19317,vizsla,0.960513,Beau,unknown,13,10,iPhone,2017-06-25 16:07:47+00:00,https://twitter.com/dog_rates/status/879008229531029506/photo/1,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg
878776093423087618,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,4319,19763,italian_greyhound,0.734684,Snoopy,puppo,13,10,iPhone,2017-06-25 00:45:22+00:00,"https://twitter.com/dog_rates/status/878776093423087618/photo/1,https://twitter.com/dog_rates/status/878776093423087618/photo/1",https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg
878604707211726852,Martha is stunning how h*ckin dare you. 13/10 https://t.co/9uABQXgjwa,7582,30931,unknown,0.0,Unknown,unknown,13,10,iPhone,2017-06-24 13:24:20+00:00,https://twitter.com/bbcworld/status/878599868507402241,not available
878281511006478336,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https://t.co/245xJJElsY https://t.co/lUiQH219v6",1349,7913,basset,0.32042,Shadow,unknown,13,10,iPhone,2017-06-23 16:00:04+00:00,"https://www.gofundme.com/3yd6y1c,https://twitter.com/dog_rates/status/878281511006478336/photo/1",https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg
878057613040115712,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe,7181,42876,french_bulldog,0.839097,Emmy,unknown,14,10,iPhone,2017-06-23 01:10:23+00:00,"https://twitter.com/dog_rates/status/878057613040115712/photo/1,https://twitter.com/dog_rates/status/878057613040115712/photo/1",https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg
877736472329191424,This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r,17300,71144,chesapeake_bay_retriever,0.8379559999999999,Aja,unknown,13,10,iPhone,2017-06-22 03:54:17+00:00,"https://twitter.com/dog_rates/status/877736472329191424/photo/1,https://twitter.com/dog_rates/status/877736472329191424/photo/1",https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg
877556246731214848,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options https://t.co/OYdDlfOGXP,3994,23258,basset,0.995368,Penny,unknown,12,10,iPhone,2017-06-21 15:58:08+00:00,https://twitter.com/dog_rates/status/877556246731214848/photo/1,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg
877316821321428993,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy https://t.co/SHRTIo5pxc",5414,27907,saluki,0.5099670000000001,Dante,unknown,13,10,iPhone,2017-06-21 00:06:44+00:00,"https://twitter.com/dog_rates/status/877316821321428993/photo/1,https://twitter.com/dog_rates/status/877316821321428993/photo/1",https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg
877201837425926144,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. 12/10 would give congratulatory boop https://t.co/4g4cfj3P4Y,5880,27755,pembroke,0.93112,Nelly,unknown,12,10,iPhone,2017-06-20 16:29:50+00:00,"https://twitter.com/dog_rates/status/877201837425926144/photo/1,https://twitter.com/dog_rates/status/877201837425926144/photo/1",https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg
